gestion_id,folio,cliente_id,ejecutivo,fecha,tipo,resultado,observacion
297,10081,C003,Andrés Torres,2024-10-25,Visita,Promesa de pago,Cliente indica que pagará fin de mes
298,10082,C010,María González,2025-02-06,Email,Contactado,Acuerdo de cuotas establecido
299,10082,C010,María González,2025-01-07,Email,Contactado,"Disputa factura, enviada a revisión"
300,10082,C010,María González,2025-02-14,Carta,Acuerdo firmado,
301,10082,C010,María González,2025-01-29,Llamada,Contactado,Cliente informó quiebra inminente
302,10083,C005,Valentina Soto,2024-10-28,WhatsApp,Número equivocado,Acuerdo de cuotas establecido
303,10083,C005,Valentina Soto,2025-01-03,Carta,Sin respuesta,Solicita plazo adicional de 30 días
304,10084,C008,Valentina Soto,2024-12-11,Visita,Promesa de pago,No se pudo contactar
305,10084,C008,Valentina Soto,2024-11-06,Carta,Acuerdo firmado,"Disputa factura, enviada a revisión"
306,10084,C008,Valentina Soto,2024-11-06,Visita,Promesa de pago,Cliente informó quiebra inminente
307,10084,C008,Valentina Soto,2024-10-29,Visita,Sin respuesta,Cliente indica que pagará fin de mes
308,10084,C008,Valentina Soto,2024-11-02,Email,Acuerdo firmado,Solicita plazo adicional de 30 días
309,10084,C008,Valentina Soto,2024-08-24,Llamada,Sin respuesta,Acuerdo de cuotas establecido
310,10084,C008,Valentina Soto,2024-08-20,Email,No contesta,Solicita plazo adicional de 30 días
311,10086,C009,Carlos Rojas,2025-02-17,Llamada,Número equivocado,"Disputa factura, enviada a revisión"
312,10086,C009,Carlos Rojas,2025-02-05,Carta,Número equivocado,No se pudo contactar
313,10086,C009,Carlos Rojas,2025-02-09,Visita,Acuerdo firmado,"Disputa factura, enviada a revisión"
314,10086,C009,Carlos Rojas,2025-02-16,Email,Número equivocado,Promete pago al 15 del mes
315,10086,C009,Carlos Rojas,2025-01-11,Email,Contactado,Solicita plazo adicional de 30 días
316,10086,C009,Carlos Rojas,2025-02-15,WhatsApp,No contesta,Solicita plazo adicional de 30 días
317,10087,C004,Carlos Rojas,2024-02-04,Llamada,No contesta,Acuerdo de cuotas establecido
318,10088,C010,Valentina Soto,2024-11-25,Visita,Sin respuesta,Cliente indica que pagará fin de mes
319,10088,C010,Valentina Soto,2024-03-31,Llamada,No contesta,
320,10088,C010,Valentina Soto,2025-02-25,Visita,Acuerdo firmado,Solicita plazo adicional de 30 días
321,10090,C004,María González,2024-08-25,WhatsApp,No contesta,Solicita plazo adicional de 30 días
322,10090,C004,María González,2024-12-06,Carta,No contesta,Cliente informó quiebra inminente
323,10090,C004,María González,2024-10-08,WhatsApp,Sin respuesta,No se pudo contactar
324,10090,C004,María González,2024-02-22,Visita,Acuerdo firmado,Solicita plazo adicional de 30 días
325,10091,C004,Carlos Rojas,2023-10-15,Email,Sin respuesta,Promete pago al 15 del mes
326,10091,C004,Carlos Rojas,2024-02-29,WhatsApp,Contactado,Solicita plazo adicional de 30 días
327,10092,C008,Valentina Soto,2023-09-24,WhatsApp,Sin respuesta,No se pudo contactar
328,10092,C008,Valentina Soto,2023-11-19,Visita,Número equivocado,Solicita plazo adicional de 30 días
329,10092,C008,Valentina Soto,2025-02-18,Llamada,Número equivocado,Promete pago al 15 del mes
330,10092,C008,Valentina Soto,2025-01-31,Visita,Promesa de pago,Cliente indica que pagará fin de mes
331,10092,C008,Valentina Soto,2025-02-08,Visita,No contesta,
332,10092,C008,Valentina Soto,2024-09-09,Carta,Sin respuesta,No se pudo contactar
333,10092,C008,Valentina Soto,2024-10-24,Email,Promesa de pago,
334,10092,C008,Valentina Soto,2024-04-10,Llamada,Promesa de pago,Promete pago al 15 del mes
335,10094,C007,Andrés Torres,2024-12-01,Llamada,Número equivocado,Cliente indica que pagará fin de mes
336,10094,C007,Andrés Torres,2025-02-24,Llamada,Sin respuesta,Cliente indica que pagará fin de mes
337,10094,C007,Andrés Torres,2025-01-18,Email,Número equivocado,Cliente informó quiebra inminente
338,10094,C007,Andrés Torres,2025-01-26,Carta,Contactado,Solicita plazo adicional de 30 días
339,10094,C007,Andrés Torres,2025-01-31,WhatsApp,Promesa de pago,Acuerdo de cuotas establecido
340,10096,C008,María González,2025-01-29,Carta,Sin respuesta,Acuerdo de cuotas establecido
341,10096,C008,María González,2025-02-13,Visita,No contesta,Promete pago al 15 del mes
342,10096,C008,María González,2025-01-27,WhatsApp,Acuerdo firmado,Solicita plazo adicional de 30 días
343,10096,C008,María González,2025-01-04,WhatsApp,Sin respuesta,
344,10096,C008,María González,2024-12-20,Carta,Sin respuesta,Cliente informó quiebra inminente
345,10096,C008,María González,2025-02-25,Visita,Número equivocado,Solicita plazo adicional de 30 días
346,10096,C008,María González,2025-02-10,Llamada,Número equivocado,"Disputa factura, enviada a revisión"
347,10097,C004,Valentina Soto,2025-01-09,Email,Contactado,"Disputa factura, enviada a revisión"
348,10097,C004,Valentina Soto,2024-08-22,Visita,Promesa de pago,Cliente indica que pagará fin de mes
349,10097,C004,Valentina Soto,2024-02-26,Visita,Número equivocado,Cliente indica que pagará fin de mes
350,10097,C004,Valentina Soto,2025-01-20,Llamada,No contesta,
351,10097,C004,Valentina Soto,2024-10-08,Visita,Contactado,No se pudo contactar
352,10097,C004,Valentina Soto,2024-04-18,Email,Promesa de pago,No se pudo contactar
353,10097,C004,Valentina Soto,2024-10-12,Llamada,Número equivocado,Promete pago al 15 del mes
354,10097,C004,Valentina Soto,2024-06-28,WhatsApp,Número equivocado,Acuerdo de cuotas establecido
355,10098,C003,Carlos Rojas,2024-01-15,Visita,Acuerdo firmado,Cliente indica que pagará fin de mes
356,10099,C002,Andrés Torres,2025-02-19,Carta,No contesta,Cliente indica que pagará fin de mes
357,10099,C002,Andrés Torres,2025-02-15,WhatsApp,Número equivocado,"Disputa factura, enviada a revisión"
358,10099,C002,Andrés Torres,2024-08-24,Llamada,Promesa de pago,"Disputa factura, enviada a revisión"
359,10099,C002,Andrés Torres,2024-05-30,Email,Contactado,Acuerdo de cuotas establecido
360,10100,C001,Valentina Soto,2024-04-27,Visita,Acuerdo firmado,"Disputa factura, enviada a revisión"
361,10100,C001,Valentina Soto,2024-07-21,Llamada,Número equivocado,No se pudo contactar
362,10100,C001,Valentina Soto,2025-02-11,Llamada,Sin respuesta,Acuerdo de cuotas establecido
363,10100,C001,Valentina Soto,2024-11-04,WhatsApp,Sin respuesta,Cliente informó quiebra inminente
364,10100,C001,Valentina Soto,2024-04-24,Carta,No contesta,"Disputa factura, enviada a revisión"
365,10100,C001,Valentina Soto,2024-06-18,Visita,Sin respuesta,Cliente indica que pagará fin de mes
366,10100,C001,Valentina Soto,2024-03-11,Email,Acuerdo firmado,No se pudo contactar
367,10101,C014,Paola Muñoz,2025-01-14,Carta,Promesa de pago,No se pudo contactar
368,10101,C014,Paola Muñoz,2025-02-21,WhatsApp,Promesa de pago,Acuerdo de cuotas establecido
369,10102,C013,Valentina Soto,2024-11-14,WhatsApp,Acuerdo firmado,"Disputa factura, enviada a revisión"
370,10102,C013,Valentina Soto,2024-10-25,Visita,Número equivocado,
371,10102,C013,Valentina Soto,2025-03-01,Llamada,Acuerdo firmado,No se pudo contactar
372,10102,C013,Valentina Soto,2024-09-14,Llamada,Acuerdo firmado,"Disputa factura, enviada a revisión"
373,10102,C013,Valentina Soto,2024-08-30,Carta,Acuerdo firmado,Cliente informó quiebra inminente
374,10102,C013,Valentina Soto,2025-01-24,WhatsApp,Contactado,Acuerdo de cuotas establecido
375,10102,C013,Valentina Soto,2024-09-09,Carta,Contactado,Promete pago al 15 del mes
376,10102,C013,Valentina Soto,2024-10-27,Llamada,Sin respuesta,Solicita plazo adicional de 30 días
377,10103,C015,Andrés Torres,2024-04-21,Carta,No contesta,Acuerdo de cuotas establecido
378,10103,C015,Andrés Torres,2024-02-14,Email,Acuerdo firmado,"Disputa factura, enviada a revisión"
379,10103,C015,Andrés Torres,2024-03-12,Email,Promesa de pago,"Disputa factura, enviada a revisión"
380,10103,C015,Andrés Torres,2024-03-09,Email,No contesta,Cliente informó quiebra inminente
381,10103,C015,Andrés Torres,2024-01-31,Llamada,Contactado,No se pudo contactar
382,10103,C015,Andrés Torres,2024-10-24,Visita,Sin respuesta,Cliente indica que pagará fin de mes
383,10103,C015,Andrés Torres,2024-12-08,WhatsApp,Contactado,
384,10103,C015,Andrés Torres,2024-05-21,WhatsApp,Promesa de pago,
385,10104,C001,Andrés Torres,2024-12-11,Email,Sin respuesta,Acuerdo de cuotas establecido
386,10104,C001,Andrés Torres,2024-10-24,Email,Sin respuesta,Solicita plazo adicional de 30 días
387,10104,C001,Andrés Torres,2024-05-01,WhatsApp,Acuerdo firmado,
388,10104,C001,Andrés Torres,2025-01-05,Llamada,Sin respuesta,Cliente informó quiebra inminente
389,10104,C001,Andrés Torres,2024-10-22,Email,Acuerdo firmado,No se pudo contactar
390,10105,C014,Valentina Soto,2024-11-16,Llamada,Contactado,"Disputa factura, enviada a revisión"
391,10105,C014,Valentina Soto,2024-12-19,WhatsApp,Contactado,Cliente informó quiebra inminente
392,10105,C014,Valentina Soto,2024-12-10,WhatsApp,Promesa de pago,Solicita plazo adicional de 30 días
393,10105,C014,Valentina Soto,2024-10-20,Email,Promesa de pago,
394,10105,C014,Valentina Soto,2024-11-30,Carta,No contesta,
395,10105,C014,Valentina Soto,2025-01-11,Email,Acuerdo firmado,Cliente informó quiebra inminente
396,10105,C014,Valentina Soto,2024-12-11,Visita,Promesa de pago,
397,10105,C014,Valentina Soto,2024-09-08,WhatsApp,No contesta,"Disputa factura, enviada a revisión"
398,10106,C015,Andrés Torres,2024-07-26,Email,Sin respuesta,Promete pago al 15 del mes
399,10106,C015,Andrés Torres,2024-09-21,Email,No contesta,Solicita plazo adicional de 30 días
400,10107,C014,Andrés Torres,2024-06-06,Email,Acuerdo firmado,
401,10107,C014,Andrés Torres,2024-08-09,WhatsApp,Sin respuesta,Cliente informó quiebra inminente
402,10107,C014,Andrés Torres,2025-02-06,Carta,Promesa de pago,Cliente indica que pagará fin de mes
403,10107,C014,Andrés Torres,2024-12-22,Llamada,Número equivocado,Solicita plazo adicional de 30 días
404,10107,C014,Andrés Torres,2024-07-02,Email,Promesa de pago,
405,10107,C014,Andrés Torres,2024-07-21,Visita,Número equivocado,Cliente informó quiebra inminente
406,10107,C014,Andrés Torres,2024-10-13,Carta,Promesa de pago,Acuerdo de cuotas establecido
407,10107,C014,Andrés Torres,2024-11-25,Llamada,Acuerdo firmado,No se pudo contactar
408,10108,C004,Andrés Torres,2024-09-19,WhatsApp,Sin respuesta,Solicita plazo adicional de 30 días
409,10108,C004,Andrés Torres,2024-11-02,Carta,Promesa de pago,
410,10108,C004,Andrés Torres,2025-01-24,Llamada,Acuerdo firmado,Acuerdo de cuotas establecido
411,10108,C004,Andrés Torres,2025-02-02,Email,No contesta,Cliente informó quiebra inminente
412,10108,C004,Andrés Torres,2025-01-11,WhatsApp,Sin respuesta,Promete pago al 15 del mes
413,10108,C004,Andrés Torres,2024-07-16,Llamada,No contesta,Cliente informó quiebra inminente
414,10109,C013,Andrés Torres,2024-10-14,Carta,Número equivocado,Acuerdo de cuotas establecido
415,10109,C013,Andrés Torres,2024-09-20,WhatsApp,Número equivocado,Promete pago al 15 del mes
416,10109,C013,Andrés Torres,2024-09-22,Visita,Promesa de pago,
417,10109,C013,Andrés Torres,2024-12-04,Email,No contesta,Cliente indica que pagará fin de mes
418,10110,C012,Paola Muñoz,2025-02-08,Email,Número equivocado,Acuerdo de cuotas establecido
419,10110,C012,Paola Muñoz,2025-02-12,Llamada,No contesta,Solicita plazo adicional de 30 días
420,10110,C012,Paola Muñoz,2024-11-15,Llamada,Contactado,No se pudo contactar
421,10111,C011,Carlos Rojas,2024-10-24,Llamada,Contactado,Promete pago al 15 del mes
422,10111,C011,Carlos Rojas,2024-09-29,Llamada,Contactado,Acuerdo de cuotas establecido
423,10111,C011,Carlos Rojas,2025-01-03,Email,Contactado,Promete pago al 15 del mes
424,10111,C011,Carlos Rojas,2024-02-22,Email,No contesta,Acuerdo de cuotas establecido
425,10111,C011,Carlos Rojas,2024-07-08,Email,No contesta,Solicita plazo adicional de 30 días
426,10111,C011,Carlos Rojas,2023-05-11,Llamada,Número equivocado,Cliente informó quiebra inminente
427,10111,C011,Carlos Rojas,2024-03-10,Visita,Acuerdo firmado,Acuerdo de cuotas establecido
428,10111,C011,Carlos Rojas,2024-10-24,Visita,No contesta,Solicita plazo adicional de 30 días
429,10112,C014,Andrés Torres,2024-12-13,WhatsApp,Acuerdo firmado,Acuerdo de cuotas establecido
430,10112,C014,Andrés Torres,2024-02-26,Visita,Sin respuesta,"Disputa factura, enviada a revisión"
431,10112,C014,Andrés Torres,2023-06-07,Visita,Promesa de pago,Cliente informó quiebra inminente
432,10112,C014,Andrés Torres,2024-05-03,Carta,No contesta,Acuerdo de cuotas establecido
433,10112,C014,Andrés Torres,2023-03-18,Llamada,Sin respuesta,Solicita plazo adicional de 30 días
434,10112,C014,Andrés Torres,2024-02-23,Carta,Acuerdo firmado,Cliente indica que pagará fin de mes
435,10112,C014,Andrés Torres,2025-02-09,Visita,Acuerdo firmado,Acuerdo de cuotas establecido
436,10112,C014,Andrés Torres,2023-03-17,Visita,Promesa de pago,"Disputa factura, enviada a revisión"
437,10113,C010,Paola Muñoz,2024-08-17,Carta,No contesta,Promete pago al 15 del mes
438,10114,C010,Carlos Rojas,2025-01-23,Email,No contesta,Promete pago al 15 del mes
439,10114,C010,Carlos Rojas,2025-01-18,Email,Promesa de pago,No se pudo contactar
440,10114,C010,Carlos Rojas,2025-01-30,Email,Sin respuesta,Acuerdo de cuotas establecido
441,10114,C010,Carlos Rojas,2024-12-25,WhatsApp,Promesa de pago,Promete pago al 15 del mes
442,10114,C010,Carlos Rojas,2024-12-01,Llamada,No contesta,Solicita plazo adicional de 30 días
443,10114,C010,Carlos Rojas,2024-12-27,Llamada,Número equivocado,
444,10114,C010,Carlos Rojas,2025-02-06,Carta,Número equivocado,
445,10115,C002,Valentina Soto,2024-12-06,Llamada,No contesta,Cliente indica que pagará fin de mes
446,10115,C002,Valentina Soto,2025-01-29,Llamada,No contesta,No se pudo contactar
447,10115,C002,Valentina Soto,2024-11-26,Carta,No contesta,
448,10115,C002,Valentina Soto,2024-09-17,Email,Contactado,Solicita plazo adicional de 30 días
449,10117,C012,Valentina Soto,2024-08-14,Email,Promesa de pago,Promete pago al 15 del mes
450,10118,C006,María González,2025-02-02,Carta,Acuerdo firmado,Cliente indica que pagará fin de mes
451,10118,C006,María González,2024-12-21,Llamada,No contesta,Cliente indica que pagará fin de mes
452,10118,C006,María González,2024-12-05,Visita,Contactado,
453,10118,C006,María González,2024-11-13,Email,Promesa de pago,Promete pago al 15 del mes
454,10118,C006,María González,2024-10-01,Llamada,Número equivocado,"Disputa factura, enviada a revisión"
455,10119,C011,Andrés Torres,2025-02-13,Visita,No contesta,Cliente indica que pagará fin de mes
456,10119,C011,Andrés Torres,2024-04-26,Visita,Número equivocado,No se pudo contactar
457,10119,C011,Andrés Torres,2024-10-08,Email,Acuerdo firmado,Promete pago al 15 del mes
458,10119,C011,Andrés Torres,2024-12-29,Carta,Promesa de pago,Solicita plazo adicional de 30 días
459,10119,C011,Andrés Torres,2024-12-03,Llamada,Número equivocado,No se pudo contactar
460,10119,C011,Andrés Torres,2024-05-24,Visita,Número equivocado,Acuerdo de cuotas establecido
461,10119,C011,Andrés Torres,2024-04-26,Carta,Contactado,"Disputa factura, enviada a revisión"
462,10120,C007,Andrés Torres,2024-08-04,Visita,Promesa de pago,Cliente indica que pagará fin de mes
463,10120,C007,Andrés Torres,2024-06-30,Carta,Sin respuesta,No se pudo contactar
464,10121,C012,Valentina Soto,2024-10-19,Llamada,Contactado,
465,10121,C012,Valentina Soto,2025-02-10,WhatsApp,No contesta,Cliente informó quiebra inminente
466,10121,C012,Valentina Soto,2024-09-09,Email,No contesta,
467,10121,C012,Valentina Soto,2024-09-10,WhatsApp,Promesa de pago,Cliente indica que pagará fin de mes
468,10121,C012,Valentina Soto,2024-09-02,Carta,Número equivocado,Solicita plazo adicional de 30 días
469,10121,C012,Valentina Soto,2025-02-13,WhatsApp,Contactado,Solicita plazo adicional de 30 días
470,10121,C012,Valentina Soto,2024-12-20,Email,Promesa de pago,Cliente informó quiebra inminente
471,10122,C008,Carlos Rojas,2024-08-28,Llamada,Número equivocado,Promete pago al 15 del mes
472,10122,C008,Carlos Rojas,2024-11-21,Email,Promesa de pago,Cliente indica que pagará fin de mes
473,10122,C008,Carlos Rojas,2025-01-25,Visita,Sin respuesta,Acuerdo de cuotas establecido
474,10122,C008,Carlos Rojas,2025-02-23,Visita,No contesta,Solicita plazo adicional de 30 días
475,10122,C008,Carlos Rojas,2025-02-24,Carta,Promesa de pago,
476,10122,C008,Carlos Rojas,2024-10-09,WhatsApp,Sin respuesta,Solicita plazo adicional de 30 días
477,10122,C008,Carlos Rojas,2024-06-26,WhatsApp,No contesta,
478,10122,C008,Carlos Rojas,2024-10-20,Carta,Sin respuesta,Cliente informó quiebra inminente
479,10123,C005,Valentina Soto,2024-05-22,WhatsApp,Acuerdo firmado,Solicita plazo adicional de 30 días
480,10123,C005,Valentina Soto,2024-05-31,WhatsApp,Promesa de pago,"Disputa factura, enviada a revisión"
481,10123,C005,Valentina Soto,2024-11-02,Llamada,Número equivocado,Promete pago al 15 del mes
482,10123,C005,Valentina Soto,2024-08-27,WhatsApp,Número equivocado,
483,10123,C005,Valentina Soto,2025-02-28,Email,Sin respuesta,Acuerdo de cuotas establecido
484,10123,C005,Valentina Soto,2024-11-03,Visita,Número equivocado,Cliente informó quiebra inminente
485,10123,C005,Valentina Soto,2024-07-17,Llamada,Sin respuesta,No se pudo contactar
486,10123,C005,Valentina Soto,2024-06-13,Email,No contesta,Cliente indica que pagará fin de mes
487,10124,C011,Paola Muñoz,2024-05-18,Visita,No contesta,No se pudo contactar
488,10124,C011,Paola Muñoz,2024-04-10,WhatsApp,Número equivocado,Promete pago al 15 del mes
489,10124,C011,Paola Muñoz,2025-02-24,Visita,Sin respuesta,Acuerdo de cuotas establecido
490,10124,C011,Paola Muñoz,2024-04-19,Carta,No contesta,No se pudo contactar
491,10125,C008,Paola Muñoz,2024-05-06,Visita,Contactado,
492,10126,C015,Valentina Soto,2024-12-18,WhatsApp,Número equivocado,Promete pago al 15 del mes
493,10127,C002,Carlos Rojas,2025-01-14,Llamada,Sin respuesta,Acuerdo de cuotas establecido
494,10127,C002,Carlos Rojas,2024-08-31,Llamada,Número equivocado,No se pudo contactar
495,10127,C002,Carlos Rojas,2025-02-04,Carta,Contactado,"Disputa factura, enviada a revisión"
496,10127,C002,Carlos Rojas,2024-08-26,Llamada,Contactado,"Disputa factura, enviada a revisión"
